Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
Mandy Bohm,-125,Ariane Lipski,+100,UFC Fight Night: Smith vs. Spann,Sep 18th 2021
Kailin Curran,-110,Xiaonan Yan,-130,UFC Fight Night 122: Bisping vs. Gastelum,Nov 25th 2017
Kailin Curran,+110,Alexandra Albu,-150,UFC 214: Cormier vs. Jones 2,Jul 29th 2017
Kailin Curran,-170,Jamie Moyle,+130,UFC: The Ultimate Fighter 24 Finale,Dec 3rd 2016
Kailin Curran,-110,Felice Herrig,-130,UFC on FOX 20: Holm vs. Shevchenko,Jul 23rd 2016
Kailin Curran,-300,Emily Kagan,+220,UFC Fight Night 80: VanZant vs. Namajunas,Dec 10th 2015
Kailin Curran,-210,Alex Chambers,+160,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
Jeff Curran,-145,Johnny Eduardo,+115,UFC on FUEL TV 3: Korean Zombie vs. Poirier,May 15th 2012
Jeff Curran,+260,Scott Jorgensen,-350,UFC 137: Penn vs. Diaz,Oct 29th 2011
Luke Cummo,-145,Tamdan McCrory,+115,UFC 87: Seek And Destroy,Aug 9th 2008
Luke Cummo,-150,Luigi Fioravanti,+120,UFC 82: Pride Of A Champion,Mar 1st 2008
Jon Manley,+105,Neil Magny,-145,UFC 157: Rousey vs. Carmouche,Feb 23rd 2013
Troy Mandaloniz,+250,Paul Kelly,-325,UFC 95: Sanchez vs Stevenson,Feb 21st 2009
Nate Maness,-400,Jimmy Flick,+275,UFC,Jun 15th 2024
Nate Maness,+150,Mateus Mendonca,-200,UFC Fight Night,Oct 7th 2023
Nate Maness,+155,Tagir Ulanbekov,-180,UFC Fight Night 214ting Championship,Nov 5th 2022
Nate Maness,+375,Umar Nurmagomedov,-500,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
Nate Maness,+190,Tony Gravely,-225,UFC Fight Night: Smith vs. Spann,Sep 18th 2021
Nate Maness,-180,Luke Sanders,+140,UFC on ESPN 18: Smith vs. Clark,Nov 28th 2020
Mike Malott,-225,Neil Magny,+185,UFC 297,Jan 21st 2024
Mike Malott,-337,Adam Fugitt,+277,UFC 289,Jun 10th 2023
Mike Malott,-235,Yohan Lainesse,+200,UFC Fight Night 220,Feb 25th 2023
Jacob Malkoun,-192,Andre Petroski,+160,UFC,Mar 30th 2024
Jacob Malkoun,-450,Cody Brundage,+300,UFC on ESPN 53,Sep 23rd 2023
Jacob Malkoun,+120,Nick Maximov,-140,UFC Fight Night 212,Oct 15th 2022
Jacob Malkoun,+165,Brendan Allen,-190,UFC 275: Teixeira vs. Prochazka,Jun 12th 2022
Jacob Malkoun,+170,Aj Dobson,-200,UFC 271,Feb 12th 2022
Jacob Malkoun,+260,Phil Hawes,-310,UFC 254: Khabib vs. Gaethje,Oct 24th 2020
Galore Bofando,+110,Chad Laprise,-150,UFC on FOX 26: Lawler vs. Dos Anjos,Dec 16th 2017
Galore Bofando,-230,Charlie Ward,+170,UFC Fight Night 113: Nelson vs. Ponzinibbio,Jul 16th 2017
James Bochnovic,+170,Markus Perez,-200,UFC 224: Nunes vs. Pennington,May 12th 2018
James Bochnovic,+235,Trevin Giles,-315,UFC 213: Romero vs. Whittaker,Jul 8th 2017
Tim Boetsch,+170,Omari Akhmedov,-230,UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019
Tim Boetsch,+220,Antonio Carlos Junior,-260,UFC on FOX 29: Poirier vs. Gaethje,Apr 14th 2018
Tim Boetsch,+175,Johny Hendricks,-245,UFC Fight Night 112: Chiesa vs. Lee,Jun 25th 2017
Tim Boetsch,+455,Ronaldo Souza,-765,UFC 208: Holm vs. de Randamie,Feb 11th 2017
Tim Boetsch,+170,Rafael Natal,-200,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
Tim Boetsch,+165,Josh Samman,-215,UFC Fight Night 91: McDonald vs. Lineker,Jul 13th 2016
Tim Boetsch,-190,Ed Herman,+150,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
Tim Boetsch,-170,Dan Henderson,+130,UFC Fight Night 68: Henderson vs. Boetsch,Jun 6th 2015
Tim Boetsch,+190,Thales Leites,-270,UFC 183: Silva vs. Diaz,Jan 31st 2015
Tim Boetsch,+190,Brad Tavares,-270,UFC Fight Night 47: Bader vs. Saint Preux,Aug 16th 2014
Tim Boetsch,+400,Luke Rockhold,-600,UFC 172: Jones vs. Teixeira,Apr 26th 2014
Tim Boetsch,-170,C.B. Dollaway,+130,UFC 166: Velasquez vs. Dos Santos III,Oct 19th 2013
Tim Boetsch,-120,Mark Munoz,-120,UFC 162: Silva vs. Weidman,Jul 6th 2013
Tim Boetsch,-145,Constantinos Philippou,+105,UFC 155: Dos Santos vs. Velasquez II,Dec 29th 2012
Tim Boetsch,+200,Hector Lombard,-280,UFC 149: Faber vs. Barao,Jul 21st 2012
Tim Boetsch,-320,Yushin Okami,+240,UFC 144: Edgar vs. Henderson,Feb 25th 2012
Tim Boetsch,+110,Nick Ring,-140,UFC 135: Jones vs. Rampage,Sep 24th 2011
Tim Boetsch,+135,Kendall Grove,-155,UFC 130: Rampage vs. Hamill,May 28th 2011
Tim Boetsch,+445,Phil Davis,-660,UFC 123: Rampage vs. Machida,Nov 20th 2010
Tim Boetsch,-400,Todd Brown,+310,UFC 117: Silva vs. Sonnen,Aug 7th 2010
Tim Boetsch,-150,Jason Brilz,+120,UFC 96: Jackson vs Jardine,Mar 7th 2009
Tim Boetsch,-430,Michael Patt,+323,UFC 88: Breakthrough,Sep 6th 2008
Tim Boetsch,+170,Matt Hamill,-215,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
Mark Bocek,-405,Mike de La Torre,+285,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
Mark Bocek,+100,Rafael Dos Anjos,-140,UFC 154: St-Pierre vs. Condit,Nov 17th 2012
Mark Bocek,-195,John Alessio,+155,UFC 145: Jones vs. Evans,Apr 21st 2012
Mark Bocek,-170,Nik Lentz,+130,UFC 140: Jones vs. Machida,Dec 10th 2011
Mark Bocek,+125,Benson Henderson,-165,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
Mark Bocek,+100,Dustin Hazelett,-130,UFC 124: St-Pierre vs. Koscheck II,Dec 11th 2010
Mark Bocek,+310,Jim Miller,-400,UFC 111: St-Pierre vs. Hardy,Mar 27th 2010
Mark Bocek,-425,Joe Brammer,+320,UFC: The Ultimate Fighter 10 Finale,Dec 5th 2009
Mark Bocek,-280,David Bielkheden,+220,UFC 97: Redemption,Apr 18th 2009
Mark Bocek,-115,Alvin Robinson,-115,UFC 91: Couture vs Lesnar,Nov 15th 2008
Mark Bocek,+470,Mac Danzig,-725,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
Mark Bocek,-125,Doug Evans,+105,UFC 79: Nemesis,Dec 29th 2007
Chris Lytle,-135,Dan Hardy,+105,UFC On Versus 5: Hardy vs. Lytle,Aug 14th 2011
Chris Lytle,-675,Brian Ebersole,+425,UFC 127: Penn vs. Fitch,Feb 26th 2011
Chris Lytle,-135,Matt Serra,+105,UFC 119: Mir vs. Cro Cop,Sep 25th 2010
Chris Lytle,-190,Matt Brown,+150,UFC 116: Lesnar vs. Carwin,Jul 3rd 2010
Chris Lytle,-160,Brian Foster,+130,UFC 110: Nogueira vs. Velasquez,Feb 21st 2010
Chris Lytle,-260,Kevin Burns,+200,UFC: The Ultimate Fighter 9 Finale,Jun 20th 2009
Chris Lytle,-110,Marcus Davis,-120,UFC 93: Franklin vs Henderson,Jan 17th 2009
Chris Lytle,-350,Paul Taylor,+290,UFC 89: Bisping vs Leben,Oct 18th 2008
Chris Lytle,+255,Josh Koscheck,-330,UFC 86: Jackson vs Griffin,Jul 5th 2008
Chris Lytle,-600,Kyle Bradley,+450,UFC 81: Breaking Point,Feb 2nd 2008
Chris Lytle,+160,Thiago Alves,-195,UFC 78: Validation,Nov 17th 2007
Kyle Bochniak,-170,Sean Woodson,+130,UFC on ESPN 6: Reyes vs. Weidman,Oct 18th 2019
Kyle Bochniak,+140,Hakeem Dawodu,-180,UFC 231: Holloway vs. Ortega,Dec 8th 2018
Kyle Bochniak,+350,Zabit Magomedsharipov,-530,UFC 223: Nurmagomedov vs. Iaquinta,Apr 7th 2018
Kyle Bochniak,+145,Brandon Davis,-185,UFC 220: Miocic vs. Ngannou,Jan 20th 2018
Kyle Bochniak,+175,Jeremy Kennedy,-245,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
Kyle Bochniak,-185,Enrique Barzola,+145,UFC on FOX 21: Maia vs. Condit,Aug 27th 2016
Kyle Bochniak,+205,Charles Rosa,-285,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
Patrick Cummins,-265,Ed Herman,+185,UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019
Patrick Cummins,+185,Misha Cirkunov,-265,UFC Fight Night 138: Volkan vs. Smith,Oct 27th 2018
Patrick Cummins,-130,Gian Villante,-110,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
Patrick Cummins,-115,Jan Blachowicz,-125,UFC 210: Cormier vs. Johnson 2,Apr 8th 2017
Patrick Cummins,-210,Antonio Rogerio Nogueira,+160,UFC 198: Werdum vs. Miocic,May 14th 2016
Patrick Cummins,+235,Glover Teixeira,-315,UFC Fight Night 77: Belfort vs. Henderson 3,Nov 7th 2015
Patrick Cummins,-155,Rafael Cavalcante,+115,UFC 190: Rousey vs. Correia,Aug 1st 2015
Patrick Cummins,-140,Ovince St. Preux,+100,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
Patrick Cummins,-245,Antonio Carlos Junior,+175,UFC Fight Night 58: Machida vs. Dollaway,Dec 20th 2014
Patrick Cummins,-190,Kyle Kingsbury,+150,UFC on FOX 12: Lawler vs. Brown,Jul 26th 2014
Patrick Cummins,-315,Roger Narvaez,+235,UFC Fight Night 42: Henderson vs. Khabilov,Jun 7th 2014
Patrick Cummins,+575,Daniel Cormier,-1125,UFC 170: Rousey vs. McMann,Feb 22nd 2014
Patrick Cummins,-175,Corey Anderson,+145,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
Zak Cummings,-250,Ed Herman,+210,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
Zak Cummings,-140,Alessio Di Chirico,+120,UFC on ESPN+ 33: Smith vs. Rakic,Aug 29th 2020
Zak Cummings,+145,Omari Akhmedov,-185,UFC 242: Khabib vs. Poirier,Sep 7th 2019
Zak Cummings,-105,Trevin Giles,-135,UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019
Zak Cummings,-185,Trevor Smith,+145,UFC on FOX 31: Lee vs. Iaquinta 2,Dec 15th 2018
Zak Cummings,+115,Michel Prazeres,-155,UFC Fight Night 129: Maia vs. Usman,May 19th 2018
Zak Cummings,-280,Nathan Coy,+200,UFC on FOX 24: Johnson vs. Reis,Apr 15th 2017
Zak Cummings,-230,Alexander Yakovlev,+170,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
Zak Cummings,+135,Santiago Ponzinibbio,-175,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
Zak Cummings,+135,Nicolas Dalby,-175,UFC Fight Night 86: Rothwell vs. Dos Santos,Apr 10th 2016
Zak Cummings,-350,Dominique Steele,+250,UFC on FOX 16: Dillashaw vs. Barao 2,Jul 25th 2015
Zak Cummings,+335,Gunnar Nelson,-505,UFC Fight Night 46: McGregor vs. Brandao,Jul 19th 2014
Zak Cummings,+225,Yan Cabral,-305,UFC Fight Night 40: Brown vs. Silva,May 10th 2014
Zak Cummings,-265,Ben Alloway,+185,UFC Fight Night 27: Condit vs. Kampmann II,Aug 28th 2013
Josh Culibao,-166,Ricardo Ramos,+140,UFC,Aug 17th 2024
Josh Culibao,-180,Danny Silva,+150,UFC,Mar 16th 2024
Josh Culibao,+125,Lerone Murphy,-163,UFC 292,Jul 22nd 2023
Josh Culibao,-225,Yilan Sha,+190,UFC Fight Night 188: Font vs. Garbrandt,May 22nd 2021
Josh Culibao,+250,Charles Jourdain,-300,UFC on ESPN 16: Holm vs. Aldana,Oct 3rd 2020
Josh Culibao,+100,Jalin Turner,-140,UFC on ESPN+ 26: Felder vs. Hooker,Feb 22nd 2020
Nazareno Malegarie,-145,Joaquim Silva,+105,UFC 191: Johnson vs. Dodson II,Sep 5th 2015
Bea Malecki,-130,Josiane Nunes,+110,UFC on ESPN: Cannonier vs. Gastelum,Aug 21st 2021
Bea Malecki,+125,Duda Santana,-165,UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019
Fabio Maldonado,+265,Corey Anderson,-385,UFC Fight Night 77: Belfort vs. Henderson 3,Nov 7th 2015
Fabio Maldonado,+235,Quinton Jackson,-315,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
Fabio Maldonado,-130,Hans Stringer,-110,UFC 179: Aldo vs. Mendes II,Oct 25th 2014
Fabio Maldonado,+335,Stipe Miocic,-505,UFC: The Ultimate Fighter Brazil 3 Finale,May 31st 2014
Fabio Maldonado,+115,Gian Villante,-155,UFC Fight Night 38: Shogun vs. Henderson,Mar 23rd 2014
Fabio Maldonado,-190,Joey Beltran,+150,UFC Fight Night 29: Maia vs. Shields,Oct 9th 2013
Fabio Maldonado,-245,Roger Hollett,+175,UFC on FX 8: Belfort vs. Rockhold,May 18th 2013
Fabio Maldonado,+370,Glover Teixeira,-560,UFC 153: Silva vs. Bonnar,Oct 13th 2012
Fabio Maldonado,-170,Igor Pokrajac,+140,UFC on FUEL TV 3: Korean Zombie vs. Poirier,May 15th 2012
Fabio Maldonado,+160,Kyle Kingsbury,-195,UFC: The Ultimate Fighter 13 Finale,Jun 4th 2011
Fabio Maldonado,-240,James McSweeney,+200,UFC 120: Bisping vs. Akiyama,Oct 16th 2010
Azat Maksum,-148,Charles Johnson,+124,UFC Fight Night,Feb 3rd 2024
Azat Maksum,-400,Tyson Nam,+275,UFC Fight Night 225,Jul 15th 2023
Azat Maksum,,Tyson Nam,,UFC Fight Night 226,May 20th 2023
Zach Makovsky,-215,Dustin Ortiz,+165,UFC 206: Holloway vs. Pettis,Dec 10th 2016
Zach Makovsky,+280,Joseph Benavidez,-400,UFC Fight Night 82: Hendricks vs. Thompson,Feb 6th 2016
Zach Makovsky,+280,John Dodson,-400,UFC 187: Johnson vs. Cormier,May 23rd 2015
Zach Makovsky,-140,Tim Elliott,+100,UFC Fight Night 60: Henderson vs. Thatch,Feb 14th 2015
Zach Makovsky,-210,Jussier Formiga,+160,UFC Fight Night 47: Bader vs. Saint Preux,Aug 16th 2014
Zach Makovsky,-210,Josh Sampo,+160,UFC 170: Rousey vs. McMann,Feb 22nd 2014
Zach Makovsky,+145,Scott Jorgensen,-185,UFC on FOX 9: Johnson vs. Benavidez,Dec 14th 2013
Islam Makhachev,-400,Dustin Poirier,+280,UFC,Jun 2nd 2024
Islam Makhachev,-275,Charles Oliveira,+225,UFC 294,Oct 21st 2023
Islam Makhachev,-290,Alexander Volkanovski,+215,UFC 294,Oct 21st 2023
Islam Makhachev,-490,Alex Volkanovski,+380,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
Islam Makhachev,-300,Charles Oliveira,+250,UFC 281,Oct 22nd 2022
Islam Makhachev,-450,Bobby Green,+350,UFC Fight Night 203,Feb 26th 2022
Islam Makhachev,-350,Beneil Dariush,+260,UFC Fight Night 203,Feb 26th 2022
Islam Makhachev,-500,Rafael Dos Anjos,+375,UFC 267: Brachowicz vs. Teixeira,Oct 30th 2021
Islam Makhachev,-300,Daniel Hooker,+250,UFC 267: Brachowicz vs. Teixeira,Oct 30th 2021
Islam Makhachev,-500,Thiago Moises,+375,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
Islam Makhachev,-400,Drew Dober,+330,UFC 259: Blachowicz vs. Adesanya,Mar 6th 2021
Islam Makhachev,-405,Davi Ramos,+285,UFC 242: Khabib vs. Poirier,Sep 7th 2019
Islam Makhachev,-475,Arman Tsarukyan,+325,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
Islam Makhachev,-420,Kajan Johnson,+300,UFC on FOX 30: Alvarez vs. Poirier 2,Jul 28th 2018
Islam Makhachev,-270,Gleison Tibau,+190,UFC 220: Miocic vs. Ngannou,Jan 20th 2018
Islam Makhachev,-160,Nik Lentz,+120,UFC 208: Holm vs. de Randamie,Feb 11th 2017
Islam Makhachev,-120,Chris Wade,-120,UFC Fight Night 94: Johnson vs. Poirier,Sep 17th 2016
Islam Makhachev,-120,Adriano Martins,-120,UFC 192: Cormier vs. Gustafsson,Oct 3rd 2015
Byron Bloodworth,+200,Erik Perez,-280,UFC 155: Dos Santos vs. Velasquez II,Dec 29th 2012
Tereza Bleda,-275,Gabriella Fernandes,+200,UFC Fight Night 227,Jun 17th 2023
Tereza Bleda,-120,Natalia Silva,+100,UFC Fight Night 215,Nov 19th 2022
Curtis Blaydes,+164,Tom Aspinall,-198,UFC,Jul 28th 2024
Curtis Blaydes,-110,Jailton Almeida,-120,UFC 299,Mar 10th 2024
Curtis Blaydes,+163,Jailton Almeida,-188,UFC,Nov 4th 2023
Curtis Blaydes,-200,Sergei Pavlovich,+170,UFC Fight Night 223,Apr 22nd 2023
Curtis Blaydes,-108,Tom Aspinall,-108,UFC Fight Night: Blaydes vs. Aspinall,Jul 23rd 2022
Curtis Blaydes,-300,Chris Daukaus,+250,UFC Fight Night 207,Mar 26th 2022
Curtis Blaydes,-240,Jairzinho Rozenstruik,+198,UFC 266: Volkanovski vs. Ortega,Sep 25th 2021
Curtis Blaydes,-300,Derrick Lewis,+250,UFC Fight Night 185: Blaydes vs. Lewis,Feb 20th 2021
Curtis Blaydes,-235,Alexander Volkov,+200,UFC on ESPN 11: Blaydes vs. Volkov,Jun 20th 2020
Curtis Blaydes,-275,Shamil Abdurakhimov,+195,UFC 242: Khabib vs. Poirier,Sep 7th 2019
Curtis Blaydes,-245,Justin Willis,+175,UFC on ESPN+ 6: Thompson vs. Pettis,Mar 23rd 2019
Curtis Blaydes,+115,Francis Ngannou,-155,UFC Fight Night 141: Blaydes vs. Ngannou 2,Nov 24th 2018
Curtis Blaydes,+100,Alistair Overeem,-140,UFC 225: Whittaker vs. Romero 2,Jun 9th 2018
Curtis Blaydes,-120,Mark Hunt,-120,UFC 221: Romero vs. Rockhold,Feb 10th 2018
Curtis Blaydes,-300,Aleksei Oleinik,+220,UFC 217: Bisping vs. St-Pierre,Nov 4th 2017
Curtis Blaydes,-405,Daniel Omielanczuk,+285,UFC 213: Romero vs. Whittaker,Jul 8th 2017
Curtis Blaydes,-185,Adam Milstead,+145,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
Curtis Blaydes,-190,Cody East,+150,UFC Fight Night 96: Lineker vs. Dodson,Oct 1st 2016
Curtis Blaydes,-140,Francis Ngannou,+100,UFC Fight Night 86: Rothwell vs. Dos Santos,Apr 10th 2016
Curtis Blaydes,-185,Junior Dos Santos,+145,UFC on ESPN+ 24: Blaydes vs. Dos Santos,Jan 25th 2020
Erin Blanchfield,-142,Manon Fiorot,+120,UFC,Mar 31st 2024
Erin Blanchfield,-142,Taila Santos,+120,UFC on ESPN: Holloway vs. The Korean Zombie,Aug 26th 2023
Erin Blanchfield,+165,Jessica Andrade,-190,UFC Fight Night 219,Feb 18th 2023
Erin Blanchfield,-500,Molly McCann,+375,UFC 281,Nov 12th 2022
Erin Blanchfield,-275,Jj Aldrich,+235,UFC Fight Night 211,Jun 4th 2022
Erin Blanchfield,-155,Miranda Maverick,+135,UFC 269,Dec 11th 2021
Erin Blanchfield,-180,Sarah Alpar,+155,UFC Fight Night: Smith vs. Spann,Sep 18th 2021
Tucker Lutz,+163,Melsik Baghdasaryan,-225,UFC Fight Night 225,Jul 15th 2023
Tucker Lutz,-225,Daniel Pineda,+190,UFC Fight Night 222,Mar 25th 2023
Tucker Lutz,+150,Seung Woo Choi,-185,UFC Fight Night 207,Mar 26th 2022
Tucker Lutz,+130,Pat Sabatini,-150,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
Tucker Lutz,-110,Kevin Aguilar,-110,UFC 262: Oliveira vs. Chandler,May 15th 2021
Maximo Blanco,+130,Chas Skelly,-170,UFC Fight Night 94: Johnson vs. Poirier,Sep 17th 2016
Maximo Blanco,-160,Luke Sanders,+120,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
Maximo Blanco,-155,Mike de La Torre,+115,UFC: The Ultimate Fighter 21 Finale: Ellenberger vs. Thompson,Jul 12th 2015
Maximo Blanco,-215,Daniel Hooker,+165,UFC Fight Night 52: Hunt vs. Nelson,Sep 20th 2014
Maximo Blanco,-215,Andy Ogle,+165,UFC Fight Night 41: Munoz vs. Mousasi,May 31st 2014
Maximo Blanco,-150,Felipe Arantes,+110,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
Maximo Blanco,-270,Akira Corassani,+190,UFC: The Ultimate Fighter 18 Finale,Nov 30th 2013
Maximo Blanco,-265,Sam Sicilia,+185,UFC: The Ultimate Fighter 17 Finale,Apr 13th 2013
Maximo Blanco,-280,Marcus Brimage,+220,UFC 145: Jones vs. Evans,Apr 21st 2012
Vicente Luque,-162,Joaquin Buckley,+136,UFC,Mar 31st 2024
Vicente Luque,+210,Ian Garry,-275,UFC,Dec 16th 2023
Vicente Luque,+125,Rafael Dos Anjos,-150,UFC Fight Night 226,Aug 12th 2023
Vicente Luque,-175,Geoffrey Neal,+150,UFC on ESPN: Santos vs. Hill,Aug 6th 2022
Vicente Luque,-210,Belal Muhammad,+180,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
Vicente Luque,-160,Michael Chiesa,+140,UFC 265: Lewis vs. Gane,Aug 7th 2021
Vicente Luque,-215,Randy Brown,+185,UFC on ESPN+ 31: Brunson vs. Shahbazyan,Aug 1st 2020
Vicente Luque,-250,Niko Price,+210,UFC 249: Ferguson vs. Gaethje,May 9th 2020
Vicente Luque,-105,Stephen Thompson,-135,UFC 244: Masvidal vs. Diaz,Nov 2nd 2019
Vicente Luque,-195,Mike Perry,+155,UFC on ESPN+ 14: Shevchenko vs. Carmouche 2,Aug 10th 2019
Vicente Luque,-515,Derrick Krantz,+345,UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019
Vicente Luque,-385,Bryan Barberena,+265,UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019
Vicente Luque,-320,Jalin Turner,+240,UFC 229: Nurmagomedov vs. McGregor,Oct 6th 2018
Vicente Luque,-265,Chad Laprise,+185,UFC Fight Night 129: Maia vs. Usman,May 19th 2018
Vicente Luque,-170,Niko Price,+130,UFC Fight Night 119: Machida vs. Brunson,Oct 28th 2017
Vicente Luque,-175,Leon Edwards,+135,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
Vicente Luque,-105,Belal Muhammad,-135,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
Vicente Luque,-475,Hector Urbina,+325,UFC Fight Night 95: Cyborg vs. Lansberg,Sep 24th 2016
Vicente Luque,-380,Alvaro Herrera,+260,UFC Fight Night 90: Dos Anjos vs. Alvarez,Jul 7th 2016
Vicente Luque,-115,Hayder Hassan,-125,UFC on FOX 17: Dos Anjos vs. Cerrone,Dec 19th 2015
Vicente Luque,-135,Mike Graves,-105,UFC: The Ultimate Fighter 21 Finale: Ellenberger vs. Thompson,Jul 12th 2015
Vicente Luque,-240,Tyron Woodley,+205,UFC 260: Miocic vs. Ngannou 2,Mar 27th 2021
Dalcha Lungiambula,+350,Edmen Shahbazyan,-450,UFC 282,Dec 10th 2022
Dalcha Lungiambula,+235,Puna Soriano,-275,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
Dalcha Lungiambula,-110,Cody Brundage,-110,UFC,Mar 12th 2022
Dalcha Lungiambula,+105,Marc-Andre Barriault,-125,UFC Fight Night 191,Sep 4th 2021
Dalcha Lungiambula,-350,Markus Perez,+260,UFC on ESPN 20: Chiesa vs. Magny,Jan 20th 2021
Dalcha Lungiambula,+135,Magomed Ankalaev,-175,UFC on ESPN+ 21: Zabit vs. Kattar,Nov 9th 2019
Duane Ludwig,+160,Che Mills,-210,UFC on FUEL TV 5: Struve vs. Miocic,Sep 29th 2012
Duane Ludwig,-105,Dan Hardy,-125,UFC 146: Dos Santos vs. Mir,May 26th 2012
Duane Ludwig,-150,Josh Neer,+120,UFC on FX 1: Guillard vs. Miller,Jan 20th 2012
Duane Ludwig,+250,Amir Sadollah,-325,UFC On Versus 5: Hardy vs. Lytle,Aug 14th 2011
Duane Ludwig,+195,Nick Osipczak,-255,UFC 122: Marquardt vs. Okami,Nov 13th 2010
Duane Ludwig,-180,Darren Elkins,+150,UFC on Versus 1: Vera vs. Jones,Mar 21st 2010
Duane Ludwig,+290,Jim Miller,-380,UFC 108: Evans vs Silva,Jan 2nd 2010
Aalon Cruz,-125,Uros Medic,+105,UFC 259: Blachowicz vs. Adesanya,Mar 6th 2021
Mike Lullo,+150,Robert Peralta,-170,UFC Fight Night 25: Battle on the Bayou,Sep 17th 2011
Dominick Cruz,+135,Marlon Vera,-155,UFC Fight Night: Vera vs. Cruz,Aug 13th 2022
Dominick Cruz,+135,Pedro Munhoz,-155,UFC 269,Dec 11th 2021
Dominick Cruz,-115,Casey Kenney,-105,UFC 259: Blachowicz vs. Adesanya,Mar 6th 2021
Dominick Cruz,+175,Henry Cejudo,-245,UFC 249: Ferguson vs. Gaethje,May 9th 2020
Dominick Cruz,-195,Cody Garbrandt,+160,UFC 207: Nunes vs. Rousey,Dec 30th 2016
Dominick Cruz,-600,Urijah Faber,+400,UFC 199: Rockhold vs. Bisping II,Jun 4th 2016
Dominick Cruz,+120,T.J. Dillashaw,-150,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
Dominick Cruz,-350,Takeya Mizugaki,+250,UFC 178: Johnson vs. Cariaso,Sep 27th 2014
Dominick Cruz,-425,Demetrious Johnson,+320,UFC On Versus 6: Cruz vs. Johnson,Oct 1st 2011
Dominick Cruz,-120,Urijah Faber,-120,UFC 132: Cruz vs. Faber,Jul 2nd 2011
Daron Cruickshank,+170,Paul Felder,-230,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
Daron Cruickshank,-215,James Krause,+165,UFC on FOX 16: Dillashaw vs. Barao 2,Jul 25th 2015
Daron Cruickshank,-190,Beneil Dariush,+150,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
Daron Cruickshank,-165,K.J. Noons,+125,UFC: The Ultimate Fighter 20 Finale,Dec 12th 2014
Daron Cruickshank,-125,Anthony Njokuani,-115,UFC Fight Night 54: MacDonald vs. Saffiedine,Oct 4th 2014
Daron Cruickshank,+220,Jorge Masvidal,-300,UFC on FOX 12: Lawler vs. Brown,Jul 26th 2014
Daron Cruickshank,+190,Erik Koch,-270,UFC Fight Night 40: Brown vs. Silva,May 10th 2014
Daron Cruickshank,-210,Mike Rio,+160,UFC on FOX 10: Henderson vs. Thomson,Jan 25th 2014
Daron Cruickshank,+120,Adriano Martins,-160,UFC Fight Night 32: Belfort vs. Henderson,Nov 9th 2013
Daron Cruickshank,-165,Yves Edwards,+125,UFC on FOX 8: Johnson vs. Moraga,Jul 27th 2013
Daron Cruickshank,-140,John Makdessi,+100,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
Daron Cruickshank,-140,Henry Martinez,+100,UFC on FOX 5: Henderson vs. Diaz,Dec 8th 2012
Daron Cruickshank,-210,Chris Tickle,+160,UFC: The Ultimate Fighter 15 Finale,Jun 1st 2012
